beta
6.3909387154554445
-3.687725597636978
26.757267350438013
7.293972327031148
39.1301322712586
10.618812072699102
3.5298555079582394
-3.3056282535907138
2.858254015211044
-11.495638414514511
-1.2449237894628442
-5.454087375445212
-23.81538714007373
-12.117696910903174
26.22941870724395
4.333357538771145
10.69428873851856
-1.4037305547304344
-0.03182311127769223
3.177014684942595
2.205073490238243
11.094029996627562
-3.1310872200670694
4.147216369458781
0.020318770861734614
2.9868283157436304
7.5020992657938015
5.150930461586049
6.0313935752121095
8.77806379330157
1.017992024181704
2.214150320720536
1.0260328023841385
-16.63596449608433
6.321344178363419
3.5911395680759988
11.812714156823994
6.207326416954453
18.415009947942174
28.682104107443273
9.460336226388883
21.301434493214895
1.3033031051469406
12.78542835589346
1.463529550256866
2.163533010528316
6.188799819176776
-1.9578962122477648
15.549916146011995
4.8619336617523645
6.830216288966139
4.53441379045173
2.825796652911342
13.343673330794532
-13.620031970667762
8.824727739529063
9.683814517771433
2.902100499930687
0.9731236866143379
2.1599615367877254
7.0868846344577365
1.4065291600899643
4.198446051498603
5.366313148919646
-0.4039348845116045
4.2244729341671965
3.5416797562761384
3.281094301684499
8.659294415681277
4.446531260817029
-6.047502769570904
0.7302753037294741
3.6033155051220622
6.358704679579133
3.811403740032957
0.916232600560327
10.555803738479975
11.347539557665911
-5.871959684474651
3.8231616488459372
5.297675898863716
4.390560763765165
2.0572795607647394
-0.040517334307311165
2.476288824463608
8.235563151325323
-9.636625976485448
17.871771054787036
4.88754232680932
18.78033346009997
-0.09968077192734565
-0.3700258971610864
-1.4261260118356993
-3.79465122574781
0.14948493901440651
14.647440488936637
14.44686736842708
0.8920553306709808
2.5161028325809274
-6.4646996196459225
5.964379369035306
-1.0760934814764025
2.017629335818587
8.122252375524663
5.14791216520665
-2.6625082676269596
-3.4494890269575786
11.48903520584693
-0.24340316393538883
4.213338972274247
4.691428678085585
12.721388923144248
11.063719101961427
-2.1252195900755257
13.14966570441533
-5.4775262808079965
-0.9234618889551262
0.15257975044310942
5.829496887426868
8.702476368513974
-5.423722235798748
8.707618552437568
-8.088292295289156
-7.569218880439143
-1.7159605155430013
0.9369927153752255
5.402066427714246
-5.237482684820276
-0.0009437356404111317
-4.641512610798076
9.654989140849448
1.5026299992430827
4.533472561638814
9.379166738222086
9.56591331714021
17.571080081333488
4.317516533267405
0.3918851229063804
-0.26445871112648073
10.296662062421714
-4.368788045763701
-1.4292918069147929
4.649910655053011
-1.6603750872357461
0.9347358955903342
1.6377664327366743
6.474418421884351
1.110335565921548
4.31808687286574
-4.456856417961468
-0.11580342183432905
2.3223173959189296
-1.9850882501946456
-0.5424549907947411
12.5089859406022
-18.22551231224619
2.311879874671123
-8.20573185880316
-2.412728653979083
-6.890598823881789
-1.1767942502351287
0.019041991840066153
1.4758566966388633
-2.1228878592196594
9.403552206400116
7.479246022693501
3.2880105573147302
5.417571599950971
4.972095390970861
3.234392134800773
-16.47940130558673
6.3223061128189055
0.15777547566331995
1.8191338469773621
6.4390899402118595
2.5174627072105977
-1.5833991740949125
3.6380078523503023
3.0333615975409147
2.652434246932035
-0.7288628300118049
3.0908107110038476
5.401408426870197
5.164699911878005
0.11856652010922668
4.501324902621859
3.0073794098697038
4.3093828015367555
5.394774120455723
-0.3600529447766907
-1.0835713087563017
3.6257961384089095
2.68332175431251
4.456721999474273
-0.7612711943535517
-0.45461696798474066
3.3511380246512394
0.24018243898590994
1.5809289905049193
-1.7657762294865422
1.7566380703162658
0.12633830133345086
0.8655043119005931
1.1346924250333894
0.37818067907388564
1.3802289383035762
5.611474424182959
0.07063623583310799
8.126299024322899
3.430972447846405
0.6720259571236229
0.6816251793020776
-4.178665320062162
-0.08253604409448656
2.6533922645666044
3.6712207063185107
1.5760052180452155
1.3232135907116869
5.28194757168335
1.2701551264552915
1.5320445956487723
2.2885219257181735
0.6391036775016309
0.13423717432636278
3.743198037619919
1.9748439380983966
-1.1940853678890242
0.08564807835620371
2.2205125744834415
3.472292396018211
2.6123453376350367
2.1054749040396654
1.078099695538407
2.1292805768467153
0.7889856580043064
